pizza_name_id,quantity,order_date,pizza_category
ital_supr_l,1,2015-05-12,Supreme
pepperoni_l,1,2015-05-12,Classic
mediterraneo_m,1,2015-05-12,Veggie
ckn_pesto_m,1,2015-05-12,Chicken
peppr_salami_s,1,2015-05-12,Supreme
sicilian_l,1,2015-05-12,Supreme
sicilian_l,1,2015-05-12,Supreme
veggie_veg_m,1,2015-05-12,Veggie
ital_cpcllo_m,1,2015-05-12,Classic
ital_cpcllo_s,1,2015-05-12,Classic
pepperoni_s,1,2015-05-12,Classic
the_greek_s,1,2015-05-12,Classic
big_meat_s,1,2015-05-12,Classic
classic_dlx_m,1,2015-05-12,Classic
four_cheese_l,1,2015-05-12,Veggie
ital_cpcllo_s,1,2015-05-12,Classic
mediterraneo_s,1,2015-05-12,Veggie
napolitana_m,2,2015-05-12,Classic
prsc_argla_m,2,2015-05-12,Supreme
sicilian_m,1,2015-05-12,Supreme
southw_ckn_l,1,2015-05-12,Chicken
spicy_ital_l,1,2015-05-12,Supreme
the_greek_xl,1,2015-05-12,Classic
veggie_veg_s,1,2015-05-12,Veggie
big_meat_s,1,2015-05-12,Classic
five_cheese_l,1,2015-05-12,Veggie
peppr_salami_l,1,2015-05-12,Supreme
spin_pesto_s,1,2015-05-12,Veggie
ital_cpcllo_s,1,2015-05-12,Classic
the_greek_xl,1,2015-05-12,Classic
classic_dlx_m,1,2015-05-12,Classic
green_garden_m,1,2015-05-12,Veggie
peppr_salami_l,1,2015-05-12,Supreme
pepperoni_m,1,2015-05-12,Classic
spin_pesto_l,1,2015-05-12,Veggie
green_garden_m,1,2015-05-12,Veggie
sicilian_l,1,2015-05-12,Supreme
ckn_alfredo_l,1,2015-05-12,Chicken
mediterraneo_m,1,2015-05-12,Veggie
bbq_ckn_m,1,2015-05-12,Chicken
four_cheese_m,1,2015-05-12,Veggie
four_cheese_m,1,2015-05-12,Veggie
pepperoni_m,1,2015-05-12,Classic
pepperoni_l,1,2015-05-12,Classic
pepperoni_m,1,2015-05-12,Classic
spicy_ital_m,1,2015-05-12,Supreme
four_cheese_l,1,2015-05-12,Veggie
mediterraneo_s,1,2015-05-12,Veggie
cali_ckn_m,1,2015-05-12,Chicken
spinach_supr_m,1,2015-05-12,Supreme
the_greek_l,1,2015-05-12,Classic
sicilian_s,1,2015-05-12,Supreme
calabrese_s,1,2015-05-12,Supreme
classic_dlx_l,1,2015-05-12,Classic
mexicana_l,1,2015-05-12,Veggie
the_greek_m,1,2015-05-12,Classic
brie_carre_s,1,2015-05-12,Supreme
cali_ckn_l,1,2015-05-12,Chicken
calabrese_s,1,2015-05-12,Supreme
five_cheese_l,1,2015-05-12,Veggie
pep_msh_pep_s,1,2015-05-12,Classic
pepperoni_s,1,2015-05-12,Classic
pepperoni_s,1,2015-05-12,Classic
soppressata_s,1,2015-05-12,Supreme
spicy_ital_l,1,2015-05-12,Supreme
hawaiian_l,1,2015-05-12,Classic
southw_ckn_s,1,2015-05-12,Chicken
mediterraneo_m,1,2015-05-12,Veggie
pep_msh_pep_s,1,2015-05-12,Classic
bbq_ckn_l,1,2015-05-12,Chicken
cali_ckn_l,1,2015-05-12,Chicken
southw_ckn_m,1,2015-05-12,Chicken
classic_dlx_s,1,2015-05-12,Classic
southw_ckn_l,1,2015-05-12,Chicken
ckn_alfredo_s,1,2015-05-12,Chicken
bbq_ckn_s,1,2015-05-12,Chicken
sicilian_m,1,2015-05-12,Supreme
prsc_argla_s,1,2015-05-12,Supreme
thai_ckn_l,1,2015-05-12,Chicken
ital_veggie_m,1,2015-05-12,Veggie
prsc_argla_l,1,2015-05-12,Supreme
spinach_fet_l,1,2015-05-12,Veggie
veggie_veg_m,1,2015-05-12,Veggie
classic_dlx_m,1,2015-05-12,Classic
green_garden_m,1,2015-05-12,Veggie
spinach_supr_s,1,2015-05-12,Supreme
veggie_veg_m,1,2015-05-12,Veggie
cali_ckn_l,1,2015-05-12,Chicken
cali_ckn_m,1,2015-05-12,Chicken
pep_msh_pep_s,1,2015-05-12,Classic
five_cheese_l,1,2015-05-12,Veggie
mexicana_l,1,2015-05-12,Veggie
the_greek_s,1,2015-05-12,Classic
the_greek_l,1,2015-05-12,Classic
classic_dlx_s,1,2015-05-12,Classic
ital_cpcllo_s,1,2015-05-12,Classic
napolitana_l,1,2015-05-12,Classic
bbq_ckn_s,1,2015-05-13,Chicken
spicy_ital_l,1,2015-05-13,Supreme
ckn_pesto_l,1,2015-05-13,Chicken
soppressata_l,1,2015-05-13,Supreme
cali_ckn_m,1,2015-05-13,Chicken
spicy_ital_l,1,2015-05-13,Supreme
bbq_ckn_m,1,2015-05-13,Chicken
four_cheese_l,1,2015-05-13,Veggie
ital_cpcllo_l,1,2015-05-13,Classic
ital_supr_m,1,2015-05-13,Supreme
the_greek_xl,1,2015-05-13,Classic
big_meat_s,1,2015-05-13,Classic
cali_ckn_l,1,2015-05-13,Chicken
hawaiian_s,1,2015-05-13,Classic
ital_cpcllo_m,1,2015-05-13,Classic
pep_msh_pep_l,1,2015-05-13,Classic
spicy_ital_l,1,2015-05-13,Supreme
thai_ckn_m,1,2015-05-13,Chicken
thai_ckn_s,1,2015-05-13,Chicken
bbq_ckn_s,1,2015-05-13,Chicken
big_meat_s,1,2015-05-13,Classic
prsc_argla_s,1,2015-05-13,Supreme
sicilian_s,1,2015-05-13,Supreme
soppressata_s,1,2015-05-13,Supreme
veggie_veg_m,1,2015-05-13,Veggie
cali_ckn_m,1,2015-05-13,Chicken
classic_dlx_m,1,2015-05-13,Classic
the_greek_s,1,2015-05-13,Classic
brie_carre_s,1,2015-05-13,Supreme
sicilian_m,1,2015-05-13,Supreme
pepperoni_s,1,2015-05-13,Classic
prsc_argla_m,1,2015-05-13,Supreme
sicilian_s,1,2015-05-13,Supreme
spicy_ital_l,1,2015-05-13,Supreme
veggie_veg_l,1,2015-05-13,Veggie
cali_ckn_m,1,2015-05-13,Chicken
five_cheese_l,1,2015-05-13,Veggie
ital_supr_l,1,2015-05-13,Supreme
spicy_ital_l,1,2015-05-13,Supreme
thai_ckn_l,1,2015-05-13,Chicken
five_cheese_l,1,2015-05-13,Veggie
napolitana_m,1,2015-05-13,Classic
the_greek_m,1,2015-05-13,Classic
four_cheese_m,1,2015-05-13,Veggie
pepperoni_s,1,2015-05-13,Classic
sicilian_l,1,2015-05-13,Supreme
big_meat_s,1,2015-05-13,Classic
calabrese_l,1,2015-05-13,Supreme
four_cheese_l,1,2015-05-13,Veggie
ital_cpcllo_m,1,2015-05-13,Classic
ital_supr_l,1,2015-05-13,Supreme
ital_veggie_m,1,2015-05-13,Veggie
pepperoni_m,1,2015-05-13,Classic
soppressata_l,1,2015-05-13,Supreme
southw_ckn_s,1,2015-05-13,Chicken
spicy_ital_s,1,2015-05-13,Supreme
spin_pesto_l,1,2015-05-13,Veggie
the_greek_xl,1,2015-05-13,Classic
big_meat_s,1,2015-05-13,Classic
big_meat_s,1,2015-05-13,Classic
five_cheese_l,1,2015-05-13,Veggie
hawaiian_l,1,2015-05-13,Classic
ital_veggie_s,1,2015-05-13,Veggie
four_cheese_m,1,2015-05-13,Veggie
thai_ckn_l,1,2015-05-13,Chicken
brie_carre_s,1,2015-05-13,Supreme
ckn_pesto_m,1,2015-05-13,Chicken
hawaiian_s,1,2015-05-13,Classic
big_meat_s,1,2015-05-13,Classic
mexicana_m,1,2015-05-13,Veggie
spicy_ital_s,1,2015-05-13,Supreme
spinach_fet_l,1,2015-05-13,Veggie
big_meat_s,1,2015-05-13,Classic
ital_veggie_m,1,2015-05-13,Veggie
four_cheese_l,1,2015-05-13,Veggie
pep_msh_pep_s,1,2015-05-13,Classic
four_cheese_l,1,2015-05-13,Veggie
thai_ckn_s,1,2015-05-13,Chicken
spin_pesto_l,1,2015-05-13,Veggie
ital_supr_l,1,2015-05-13,Supreme
mexicana_m,1,2015-05-13,Veggie
pepperoni_m,1,2015-05-13,Classic
prsc_argla_m,1,2015-05-13,Supreme
calabrese_m,1,2015-05-13,Supreme
spinach_fet_s,1,2015-05-13,Veggie
hawaiian_m,1,2015-05-13,Classic
cali_ckn_l,1,2015-05-13,Chicken
ckn_alfredo_l,1,2015-05-13,Chicken
classic_dlx_s,1,2015-05-13,Classic
thai_ckn_l,1,2015-05-13,Chicken
pepperoni_l,1,2015-05-13,Classic
prsc_argla_l,1,2015-05-13,Supreme
spicy_ital_l,1,2015-05-13,Supreme
the_greek_s,1,2015-05-13,Classic
bbq_ckn_l,1,2015-05-13,Chicken
southw_ckn_l,1,2015-05-13,Chicken
green_garden_m,1,2015-05-13,Veggie
hawaiian_l,1,2015-05-13,Classic
four_cheese_m,1,2015-05-13,Veggie
spinach_fet_s,1,2015-05-13,Veggie
big_meat_s,1,2015-05-13,Classic
classic_dlx_m,1,2015-05-13,Classic
calabrese_l,1,2015-05-13,Supreme
classic_dlx_s,1,2015-05-13,Classic
pepperoni_m,1,2015-05-13,Classic
soppressata_l,1,2015-05-13,Supreme
southw_ckn_s,1,2015-05-13,Chicken
ckn_pesto_m,1,2015-05-13,Chicken
ital_supr_m,1,2015-05-13,Supreme
peppr_salami_l,1,2015-05-13,Supreme
spinach_fet_l,1,2015-05-13,Veggie
ckn_alfredo_m,1,2015-05-13,Chicken
spicy_ital_l,1,2015-05-13,Supreme
veggie_veg_s,1,2015-05-13,Veggie
ckn_alfredo_m,1,2015-05-13,Chicken
southw_ckn_m,1,2015-05-13,Chicken
spin_pesto_l,1,2015-05-13,Veggie
peppr_salami_l,1,2015-05-13,Supreme
thai_ckn_l,1,2015-05-13,Chicken
five_cheese_l,1,2015-05-13,Veggie
green_garden_s,1,2015-05-13,Veggie
cali_ckn_l,1,2015-05-13,Chicken
pepperoni_s,1,2015-05-13,Classic
pepperoni_s,1,2015-05-13,Classic
four_cheese_m,1,2015-05-13,Veggie
hawaiian_s,1,2015-05-13,Classic
prsc_argla_s,1,2015-05-13,Supreme
ital_supr_l,1,2015-05-13,Supreme
four_cheese_l,1,2015-05-13,Veggie
spinach_fet_l,1,2015-05-13,Veggie
spinach_supr_s,1,2015-05-13,Supreme
cali_ckn_l,1,2015-05-13,Chicken
cali_ckn_l,1,2015-05-13,Chicken
classic_dlx_m,1,2015-05-13,Classic
pep_msh_pep_s,1,2015-05-13,Classic
big_meat_s,1,2015-05-13,Classic
soppressata_m,1,2015-05-13,Supreme
big_meat_s,1,2015-05-14,Classic
classic_dlx_s,1,2015-05-14,Classic
ital_cpcllo_l,1,2015-05-14,Classic
pep_msh_pep_m,1,2015-05-14,Classic
sicilian_m,1,2015-05-14,Supreme
bbq_ckn_m,1,2015-05-14,Chicken
big_meat_s,1,2015-05-14,Classic
napolitana_s,1,2015-05-14,Classic
pep_msh_pep_m,1,2015-05-14,Classic
pep_msh_pep_s,1,2015-05-14,Classic
pepperoni_l,1,2015-05-14,Classic
thai_ckn_l,1,2015-05-14,Chicken
the_greek_m,1,2015-05-14,Classic
veggie_veg_s,1,2015-05-14,Veggie
thai_ckn_l,1,2015-05-14,Chicken
veggie_veg_l,1,2015-05-14,Veggie
bbq_ckn_s,1,2015-05-14,Chicken
bbq_ckn_l,1,2015-05-14,Chicken
big_meat_s,1,2015-05-14,Classic
four_cheese_l,1,2015-05-14,Veggie
ital_cpcllo_l,1,2015-05-14,Classic
prsc_argla_m,1,2015-05-14,Supreme
southw_ckn_m,1,2015-05-14,Chicken
cali_ckn_m,1,2015-05-14,Chicken
hawaiian_m,1,2015-05-14,Classic
pepperoni_m,1,2015-05-14,Classic
sicilian_l,1,2015-05-14,Supreme
mexicana_s,1,2015-05-14,Veggie
peppr_salami_l,1,2015-05-14,Supreme
southw_ckn_l,1,2015-05-14,Chicken
spicy_ital_s,1,2015-05-14,Supreme
pep_msh_pep_s,1,2015-05-14,Classic
the_greek_s,1,2015-05-14,Classic
thai_ckn_l,1,2015-05-14,Chicken
cali_ckn_m,1,2015-05-14,Chicken
hawaiian_s,2,2015-05-14,Classic
thai_ckn_l,2,2015-05-14,Chicken
four_cheese_l,1,2015-05-14,Veggie
hawaiian_l,1,2015-05-14,Classic
spicy_ital_l,1,2015-05-14,Supreme
cali_ckn_s,1,2015-05-14,Chicken
veggie_veg_s,1,2015-05-14,Veggie
cali_ckn_s,1,2015-05-14,Chicken
classic_dlx_m,1,2015-05-14,Classic
five_cheese_l,1,2015-05-14,Veggie
four_cheese_m,1,2015-05-14,Veggie
green_garden_s,1,2015-05-14,Veggie
mexicana_l,1,2015-05-14,Veggie
big_meat_s,1,2015-05-14,Classic
cali_ckn_l,1,2015-05-14,Chicken
classic_dlx_m,1,2015-05-14,Classic
napolitana_m,1,2015-05-14,Classic
pep_msh_pep_l,2,2015-05-14,Classic
prsc_argla_m,1,2015-05-14,Supreme
prsc_argla_s,1,2015-05-14,Supreme
soppressata_m,1,2015-05-14,Supreme
soppressata_s,1,2015-05-14,Supreme
spicy_ital_m,1,2015-05-14,Supreme
spinach_fet_s,1,2015-05-14,Veggie
mexicana_l,1,2015-05-14,Veggie
spicy_ital_l,1,2015-05-14,Supreme
sicilian_s,1,2015-05-14,Supreme
hawaiian_l,1,2015-05-14,Classic
spin_pesto_m,1,2015-05-14,Veggie
prsc_argla_m,1,2015-05-14,Supreme
thai_ckn_l,1,2015-05-14,Chicken
mexicana_m,1,2015-05-14,Veggie
pepperoni_l,1,2015-05-14,Classic
sicilian_m,1,2015-05-14,Supreme
cali_ckn_m,1,2015-05-14,Chicken
four_cheese_l,1,2015-05-14,Veggie
spicy_ital_l,1,2015-05-14,Supreme
ital_cpcllo_l,1,2015-05-14,Classic
bbq_ckn_s,1,2015-05-14,Chicken
peppr_salami_l,1,2015-05-14,Supreme
green_garden_s,1,2015-05-14,Veggie
ckn_alfredo_m,1,2015-05-14,Chicken
soppressata_m,1,2015-05-14,Supreme
spinach_fet_m,1,2015-05-14,Veggie
thai_ckn_s,1,2015-05-14,Chicken
pepperoni_l,1,2015-05-14,Classic
hawaiian_l,1,2015-05-14,Classic
pepperoni_m,1,2015-05-14,Classic
green_garden_m,1,2015-05-14,Veggie
southw_ckn_l,1,2015-05-14,Chicken
four_cheese_l,1,2015-05-14,Veggie
four_cheese_m,1,2015-05-14,Veggie
ital_supr_m,2,2015-05-14,Supreme
five_cheese_l,1,2015-05-14,Veggie
ital_cpcllo_m,1,2015-05-14,Classic
peppr_salami_s,1,2015-05-14,Supreme
spicy_ital_l,1,2015-05-14,Supreme
bbq_ckn_l,1,2015-05-14,Chicken
classic_dlx_m,2,2015-05-14,Classic
pepperoni_l,1,2015-05-14,Classic
classic_dlx_s,1,2015-05-14,Classic
spin_pesto_l,1,2015-05-14,Veggie
napolitana_l,1,2015-05-14,Classic
sicilian_l,1,2015-05-14,Supreme
calabrese_m,1,2015-05-14,Supreme
green_garden_s,1,2015-05-14,Veggie
ital_supr_s,1,2015-05-14,Supreme
spicy_ital_l,1,2015-05-14,Supreme
cali_ckn_l,1,2015-05-14,Chicken
spicy_ital_s,1,2015-05-14,Supreme
spinach_supr_s,1,2015-05-14,Supreme
cali_ckn_m,2,2015-05-14,Chicken
hawaiian_l,1,2015-05-14,Classic
peppr_salami_l,1,2015-05-14,Supreme
classic_dlx_l,1,2015-05-14,Classic
classic_dlx_m,1,2015-05-14,Classic
napolitana_s,1,2015-05-14,Classic
five_cheese_l,1,2015-05-14,Veggie
soppressata_l,1,2015-05-14,Supreme
southw_ckn_s,1,2015-05-14,Chicken
spicy_ital_l,1,2015-05-14,Supreme
cali_ckn_l,1,2015-05-14,Chicken
hawaiian_l,1,2015-05-14,Classic
ital_veggie_l,1,2015-05-14,Veggie
bbq_ckn_s,1,2015-05-14,Chicken
pepperoni_m,1,2015-05-14,Classic
classic_dlx_l,1,2015-05-14,Classic
mexicana_l,1,2015-05-14,Veggie
bbq_ckn_m,1,2015-05-14,Chicken
ital_supr_s,1,2015-05-14,Supreme
peppr_salami_l,1,2015-05-14,Supreme
the_greek_s,1,2015-05-14,Classic
ckn_pesto_m,1,2015-05-14,Chicken
napolitana_s,1,2015-05-14,Classic
bbq_ckn_m,1,2015-05-14,Chicken
ckn_alfredo_m,1,2015-05-14,Chicken
mediterraneo_l,1,2015-05-14,Veggie
the_greek_xl,1,2015-05-14,Classic
cali_ckn_m,1,2015-05-14,Chicken
southw_ckn_l,1,2015-05-14,Chicken
the_greek_l,1,2015-05-14,Classic
five_cheese_l,2,2015-05-14,Veggie
hawaiian_s,1,2015-05-14,Classic
ital_supr_m,1,2015-05-14,Supreme
four_cheese_l,1,2015-05-14,Veggie
cali_ckn_l,1,2015-05-14,Chicken
cali_ckn_l,1,2015-05-14,Chicken
calabrese_m,1,2015-05-14,Supreme
spinach_fet_s,1,2015-05-14,Veggie
thai_ckn_m,1,2015-05-14,Chicken
hawaiian_s,1,2015-05-14,Classic
peppr_salami_l,1,2015-05-14,Supreme
classic_dlx_m,1,2015-05-14,Classic
soppressata_l,1,2015-05-14,Supreme
spinach_supr_s,1,2015-05-14,Supreme
big_meat_s,1,2015-05-14,Classic
green_garden_m,1,2015-05-14,Veggie
bbq_ckn_m,1,2015-05-14,Chicken
ckn_pesto_s,1,2015-05-14,Chicken
southw_ckn_s,1,2015-05-14,Chicken
ckn_alfredo_m,1,2015-05-14,Chicken
thai_ckn_l,1,2015-05-14,Chicken
ital_cpcllo_m,1,2015-05-15,Classic
peppr_salami_l,1,2015-05-15,Supreme
spinach_supr_m,1,2015-05-15,Supreme
ital_cpcllo_l,1,2015-05-15,Classic
hawaiian_l,1,2015-05-15,Classic
ital_cpcllo_l,1,2015-05-15,Classic
southw_ckn_l,1,2015-05-15,Chicken
bbq_ckn_s,1,2015-05-15,Chicken
classic_dlx_s,1,2015-05-15,Classic
hawaiian_m,1,2015-05-15,Classic
spin_pesto_l,1,2015-05-15,Veggie
southw_ckn_l,1,2015-05-15,Chicken
pepperoni_s,1,2015-05-15,Classic
mexicana_l,1,2015-05-15,Veggie
four_cheese_l,1,2015-05-15,Veggie
ital_cpcllo_l,1,2015-05-15,Classic
five_cheese_l,1,2015-05-15,Veggie
ital_veggie_s,1,2015-05-15,Veggie
prsc_argla_s,1,2015-05-15,Supreme
soppressata_l,1,2015-05-15,Supreme
spicy_ital_l,1,2015-05-15,Supreme
four_cheese_l,1,2015-05-15,Veggie
cali_ckn_m,1,2015-05-15,Chicken
four_cheese_l,1,2015-05-15,Veggie
spicy_ital_m,1,2015-05-15,Supreme
spinach_fet_s,1,2015-05-15,Veggie
classic_dlx_s,1,2015-05-15,Classic
big_meat_s,2,2015-05-15,Classic
brie_carre_s,1,2015-05-15,Supreme
ckn_pesto_l,1,2015-05-15,Chicken
classic_dlx_m,1,2015-05-15,Classic
four_cheese_l,1,2015-05-15,Veggie
peppr_salami_l,1,2015-05-15,Supreme
sicilian_l,1,2015-05-15,Supreme
soppressata_l,1,2015-05-15,Supreme
ital_veggie_s,1,2015-05-15,Veggie
pepperoni_m,1,2015-05-15,Classic
ital_supr_s,1,2015-05-15,Supreme
hawaiian_s,1,2015-05-15,Classic
pepperoni_l,1,2015-05-15,Classic
bbq_ckn_l,1,2015-05-15,Chicken
napolitana_m,1,2015-05-15,Classic
napolitana_s,1,2015-05-15,Classic
peppr_salami_l,1,2015-05-15,Supreme
sicilian_s,1,2015-05-15,Supreme
thai_ckn_l,1,2015-05-15,Chicken
big_meat_s,1,2015-05-15,Classic
ital_supr_m,1,2015-05-15,Supreme
peppr_salami_l,1,2015-05-15,Supreme
spin_pesto_m,1,2015-05-15,Veggie
five_cheese_l,1,2015-05-15,Veggie
napolitana_m,1,2015-05-15,Classic
five_cheese_l,1,2015-05-15,Veggie
pepperoni_m,1,2015-05-15,Classic
bbq_ckn_l,1,2015-05-15,Chicken
calabrese_m,1,2015-05-15,Supreme
hawaiian_l,1,2015-05-15,Classic
hawaiian_s,1,2015-05-15,Classic
mediterraneo_l,1,2015-05-15,Veggie
pepperoni_s,1,2015-05-15,Classic
prsc_argla_m,1,2015-05-15,Supreme
spicy_ital_l,1,2015-05-15,Supreme
spicy_ital_m,1,2015-05-15,Supreme
spinach_fet_l,1,2015-05-15,Veggie
thai_ckn_l,3,2015-05-15,Chicken
thai_ckn_m,1,2015-05-15,Chicken
green_garden_s,1,2015-05-15,Veggie
hawaiian_s,1,2015-05-15,Classic
the_greek_xl,1,2015-05-15,Classic
four_cheese_m,1,2015-05-15,Veggie
cali_ckn_l,1,2015-05-15,Chicken
soppressata_m,1,2015-05-15,Supreme
pepperoni_m,1,2015-05-15,Classic
classic_dlx_s,1,2015-05-15,Classic
pep_msh_pep_s,1,2015-05-15,Classic
southw_ckn_s,1,2015-05-15,Chicken
spin_pesto_s,1,2015-05-15,Veggie
big_meat_s,1,2015-05-15,Classic
pep_msh_pep_m,1,2015-05-15,Classic
big_meat_s,1,2015-05-15,Classic
classic_dlx_m,1,2015-05-15,Classic
sicilian_m,1,2015-05-15,Supreme
spin_pesto_l,1,2015-05-15,Veggie
thai_ckn_l,1,2015-05-15,Chicken
hawaiian_s,1,2015-05-15,Classic
ital_cpcllo_s,1,2015-05-15,Classic
big_meat_s,1,2015-05-15,Classic
sicilian_l,1,2015-05-15,Supreme
spinach_fet_m,1,2015-05-15,Veggie
thai_ckn_l,1,2015-05-15,Chicken
five_cheese_l,1,2015-05-15,Veggie
pepperoni_m,1,2015-05-15,Classic
the_greek_s,1,2015-05-15,Classic
five_cheese_l,1,2015-05-15,Veggie
bbq_ckn_m,1,2015-05-15,Chicken
pepperoni_s,1,2015-05-15,Classic
spinach_supr_s,1,2015-05-15,Supreme
soppressata_m,1,2015-05-15,Supreme
southw_ckn_l,1,2015-05-15,Chicken
pepperoni_m,1,2015-05-15,Classic
hawaiian_s,1,2015-05-15,Classic
classic_dlx_m,1,2015-05-15,Classic
four_cheese_l,1,2015-05-15,Veggie
pepperoni_m,1,2015-05-15,Classic
classic_dlx_s,1,2015-05-15,Classic
four_cheese_l,1,2015-05-15,Veggie
big_meat_s,1,2015-05-15,Classic
four_cheese_m,1,2015-05-15,Veggie
sicilian_s,1,2015-05-15,Supreme
big_meat_s,1,2015-05-15,Classic
ital_cpcllo_l,1,2015-05-15,Classic
pepperoni_m,1,2015-05-15,Classic
sicilian_l,1,2015-05-15,Supreme
cali_ckn_l,1,2015-05-15,Chicken
pepperoni_s,1,2015-05-15,Classic
napolitana_m,1,2015-05-15,Classic
sicilian_m,1,2015-05-15,Supreme
four_cheese_l,1,2015-05-15,Veggie
hawaiian_s,1,2015-05-15,Classic
peppr_salami_m,1,2015-05-15,Supreme
prsc_argla_m,1,2015-05-15,Supreme
hawaiian_l,1,2015-05-15,Classic
ital_veggie_m,1,2015-05-15,Veggie
pepperoni_m,1,2015-05-15,Classic
pepperoni_s,1,2015-05-15,Classic
calabrese_m,1,2015-05-15,Supreme
thai_ckn_s,1,2015-05-15,Chicken
classic_dlx_m,1,2015-05-15,Classic
mediterraneo_s,1,2015-05-15,Veggie
napolitana_s,1,2015-05-15,Classic
ital_veggie_l,1,2015-05-15,Veggie
mediterraneo_l,1,2015-05-15,Veggie
pepperoni_m,1,2015-05-15,Classic
prsc_argla_s,1,2015-05-15,Supreme
sicilian_s,1,2015-05-15,Supreme
classic_dlx_s,1,2015-05-15,Classic
green_garden_s,1,2015-05-15,Veggie
hawaiian_s,1,2015-05-15,Classic
pepperoni_l,1,2015-05-15,Classic
ckn_pesto_m,1,2015-05-15,Chicken
classic_dlx_m,1,2015-05-15,Classic
green_garden_s,1,2015-05-15,Veggie
prsc_argla_m,1,2015-05-15,Supreme
spicy_ital_l,1,2015-05-15,Supreme
brie_carre_s,1,2015-05-15,Supreme
thai_ckn_m,1,2015-05-15,Chicken
ital_supr_m,1,2015-05-15,Supreme
calabrese_m,1,2015-05-15,Supreme
soppressata_l,1,2015-05-15,Supreme
five_cheese_l,1,2015-05-15,Veggie
ckn_alfredo_s,1,2015-05-15,Chicken
spinach_supr_s,1,2015-05-15,Supreme
ital_cpcllo_l,1,2015-05-15,Classic
veggie_veg_l,1,2015-05-15,Veggie
mexicana_m,1,2015-05-15,Veggie
veggie_veg_l,1,2015-05-15,Veggie
calabrese_m,1,2015-05-15,Supreme
sicilian_l,1,2015-05-15,Supreme
spicy_ital_l,1,2015-05-15,Supreme
ckn_pesto_l,1,2015-05-15,Chicken
five_cheese_l,1,2015-05-15,Veggie
prsc_argla_s,1,2015-05-15,Supreme
hawaiian_l,1,2015-05-15,Classic
spicy_ital_m,1,2015-05-15,Supreme
bbq_ckn_l,1,2015-05-15,Chicken
ital_supr_s,1,2015-05-15,Supreme
ital_veggie_s,1,2015-05-15,Veggie
sicilian_l,1,2015-05-15,Supreme
big_meat_s,1,2015-05-15,Classic
spinach_supr_m,1,2015-05-15,Supreme
spinach_supr_s,1,2015-05-15,Supreme
thai_ckn_l,1,2015-05-15,Chicken
brie_carre_s,1,2015-05-15,Supreme
mediterraneo_m,1,2015-05-15,Veggie
mexicana_m,1,2015-05-15,Veggie
veggie_veg_l,1,2015-05-15,Veggie
spin_pesto_m,1,2015-05-15,Veggie
ital_veggie_m,1,2015-05-15,Veggie
brie_carre_s,1,2015-05-15,Supreme
ckn_pesto_m,1,2015-05-15,Chicken
mexicana_m,1,2015-05-15,Veggie
bbq_ckn_l,1,2015-05-15,Chicken
ckn_pesto_l,1,2015-05-15,Chicken
hawaiian_l,1,2015-05-15,Classic
spin_pesto_m,1,2015-05-15,Veggie
ckn_alfredo_m,1,2015-05-15,Chicken
peppr_salami_l,1,2015-05-15,Supreme
mediterraneo_m,1,2015-05-15,Veggie
napolitana_m,1,2015-05-15,Classic
pepperoni_s,1,2015-05-15,Classic
spinach_fet_m,1,2015-05-15,Veggie
four_cheese_l,1,2015-05-15,Veggie
sicilian_m,1,2015-05-15,Supreme
sicilian_s,1,2015-05-15,Supreme
bbq_ckn_m,1,2015-05-15,Chicken
spinach_fet_l,1,2015-05-15,Veggie
pep_msh_pep_m,1,2015-05-15,Classic
peppr_salami_l,1,2015-05-15,Supreme
southw_ckn_m,1,2015-05-15,Chicken
thai_ckn_l,1,2015-05-15,Chicken
ckn_alfredo_m,1,2015-05-15,Chicken
pepperoni_l,1,2015-05-15,Classic
peppr_salami_s,1,2015-05-15,Supreme
four_cheese_l,1,2015-05-15,Veggie
hawaiian_l,1,2015-05-15,Classic
ital_supr_m,1,2015-05-16,Supreme
napolitana_m,1,2015-05-16,Classic
southw_ckn_m,1,2015-05-16,Chicken
thai_ckn_m,1,2015-05-16,Chicken
ckn_pesto_s,1,2015-05-16,Chicken
mexicana_s,1,2015-05-16,Veggie
four_cheese_l,1,2015-05-16,Veggie
southw_ckn_m,1,2015-05-16,Chicken
five_cheese_l,1,2015-05-16,Veggie
napolitana_m,1,2015-05-16,Classic
pepperoni_m,2,2015-05-16,Classic
southw_ckn_m,1,2015-05-16,Chicken
spinach_fet_s,1,2015-05-16,Veggie
classic_dlx_m,1,2015-05-16,Classic
bbq_ckn_s,1,2015-05-16,Chicken
classic_dlx_l,1,2015-05-16,Classic
four_cheese_l,1,2015-05-16,Veggie
ital_veggie_s,1,2015-05-16,Veggie
pep_msh_pep_s,1,2015-05-16,Classic
pepperoni_l,1,2015-05-16,Classic
pepperoni_s,1,2015-05-16,Classic
sicilian_s,1,2015-05-16,Supreme
spinach_fet_l,1,2015-05-16,Veggie
spinach_fet_m,1,2015-05-16,Veggie
thai_ckn_s,1,2015-05-16,Chicken
the_greek_s,1,2015-05-16,Classic
four_cheese_l,1,2015-05-16,Veggie
spicy_ital_m,1,2015-05-16,Supreme
napolitana_l,1,2015-05-16,Classic
prsc_argla_l,1,2015-05-16,Supreme
pepperoni_l,1,2015-05-16,Classic
spin_pesto_s,1,2015-05-16,Veggie
pepperoni_l,1,2015-05-16,Classic
